id,Y18
4752,19.955642093709134
4753,19.91617679996489
4754,19.985394612165535
4755,19.637421514170846
4756,19.622932956130178
4757,19.84107706503368
4758,19.65678058164388
4759,19.42722148093985
4760,18.987589505744115
4761,18.91680473233534
4762,18.97303544919438
4763,19.018590688560774
4764,19.1295604952505
4765,19.18212465316941
4766,19.157537335457786
4767,19.20057187355949
4768,18.999993830033223
4769,18.99753742592992
4770,18.834891982584693
4771,18.868881900690813
4772,18.793788188365088
4773,18.933794429498185
4774,19.05981717954045
4775,19.23939070078501
4776,18.92238848463184
4777,18.9057243236836
4778,18.801897525841262
4779,18.688663096451577
4780,18.749477994580563
4781,18.798029014406865
4782,18.556345850079577
4783,18.644297059142506
4784,18.527722678240348
4785,18.46872639526876
4786,18.633345100504663
4787,18.873217115874255
4788,18.77394879253518
4789,19.067021178999884
4790,19.222103042029364
4791,19.42149584698056
4792,19.63096955962861
4793,19.96481164480008
4794,20.11827479559247
4795,20.22923326689995
4796,21.245024215770872
4797,21.99015346338
4798,22.45687801020659
4799,22.93884567439625
4800,23.515016892945155
4801,23.805875332612192
4802,24.232795353183064
4803,24.889223701525033
4804,25.606574742473185
4805,26.572647544747134
4806,27.05093692634742
4807,27.77326283158666
4808,28.29001855039566
4809,28.6461872214553
4810,29.41866165241272
4811,29.66498672391899
4812,29.69714889427024
4813,30.265037370227045
4814,30.53384512574938
4815,30.06826046796119
4816,31.087728468151038
4817,32.05795005393169
4818,31.972650508297594
4819,32.61140759430248
4820,32.6852028824807
4821,32.328806830681685
4822,33.27217914003916
4823,34.123013447509955
4824,34.16651857063631
4825,35.27986008707221
4826,35.32212385072761
4827,35.11368969052542
4828,35.52125468726456
4829,36.07848964640186
4830,36.00660328236239
4831,35.89885421650461
4832,36.68093033036155
4833,37.266379191203306
4834,37.191643297388836
4835,36.19259297581574
4836,36.30329145539017
4837,37.25592288240611
4838,37.51266447539712
4839,36.55406490318226
4840,37.11744331247633
4841,37.712772296562
4842,36.897977487897116
4843,36.81827230139194
4844,35.90105664815403
4845,36.28984483953744
4846,36.82785600488954
4847,36.486617722333136
4848,37.13890174970227
4849,36.743529893378245
4850,37.36858374117186
4851,37.38307772732503
4852,37.472714893200575
4853,37.233136563427024
4854,36.53118238222193
4855,36.12680114474506
4856,36.708138572094626
4857,36.55559795230627
4858,36.326261973984806
4859,36.04325208486469
4860,34.09735064842595
4861,33.64989358125596
4862,33.04843253593701
4863,33.08798189875065
4864,32.914713826724046
4865,33.43111669901716
4866,32.60846414452774
4867,31.868598674651338
4868,30.669828923155002
4869,29.529437698069895
4870,28.54386560562943
4871,27.92370470165495
4872,27.106930065229328
4873,26.54161780775147
4874,26.149588206464383
4875,25.94510131390812
4876,25.60304015249689
4877,24.87957901184993
4878,23.900990023218647
4879,23.25622962717665
4880,22.307131356645773
4881,21.795121919963723
4882,21.701343592170186
4883,21.59181201536252
4884,20.63440709829664
4885,20.655744328254418
4886,20.641801062911085
4887,20.52223784508244
4888,19.807189178304796
4889,19.325866689414617
4890,18.349478221700764
4891,18.59169266730813
4892,18.170843037285916
4893,17.422733954999032
4894,17.117667414783714
4895,17.03199152060438
4896,20.370975700723964
4897,20.01470052641357
4898,19.845093649482784
4899,19.470204473373773
4900,19.557029259977003
4901,19.53022047219236
4902,19.220515460256998
4903,19.01397849309345
4904,18.80932651232761
4905,18.341304738594822
4906,18.306357650812206
4907,18.24928468886677
4908,17.844613478477456
4909,17.568061954409863
4910,17.545457342613417
4911,17.528538735169686
4912,17.534813580908704
4913,17.265726039727227
4914,16.83555388085471
4915,16.843519780417232
4916,16.777039855338636
4917,16.60852620836369
4918,16.36156072925481
4919,16.45337776180736
4920,16.286726396462434
4921,16.13424192699962
4922,16.04334257846682
4923,15.851317397129355
4924,15.874829340615761
4925,15.825728196787809
4926,15.498902938741484
4927,15.62091248966232
4928,15.811646021093935
4929,15.888599721368426
4930,15.982357957695069
4931,15.800205721382676
4932,15.873225998925264
4933,15.969829187800181
4934,16.46571025412112
4935,16.829678667157992
4936,17.881491095621023
4937,18.36388513947289
4938,18.6826711337688
4939,18.84708783541936
4940,18.91454604750922
4941,19.545662246096754
4942,20.549770863979226
4943,21.42336592348692
4944,22.287442676430626
4945,23.220124934652574
4946,23.80269572073467
4947,24.072239005059178
4948,25.294415260893043
4949,25.338778116957556
4950,26.455981743901294
4951,27.201462931098316
4952,28.092747314641652
4953,28.6369739222383
4954,29.43185826494669
4955,29.634856819055194
4956,30.119003465301212
4957,30.534810726900353
4958,30.93974572940711
4959,32.03299306895331
4960,32.10185760275429
4961,32.23211265178392
4962,32.361038069566135
4963,32.90157192458631
4964,33.63652911665842
4965,34.08800002812515
4966,35.15584273970481
4967,34.83224358060326
4968,35.71202897997064
4969,35.9672601646459
4970,35.09227560286929
4971,36.22146602949954
4972,36.60995575443771
4973,36.875868619388484
4974,37.10370579302056
4975,36.35032481612655
4976,37.13509515666221
4977,36.73806095361886
4978,37.38731267993201
4979,37.81246310325025
4980,37.88379197492909
4981,37.87461289794272
4982,37.43491402075168
4983,37.685654361401
4984,38.45184472405663
4985,38.32205475604453
4986,38.03718741481425
4987,38.414006102942594
4988,38.55278252311787
4989,38.23777235084771
4990,38.04550296393914
4991,38.53831405402052
4992,38.3304562191614
4993,38.22371996076428
4994,37.870128661116794
4995,37.76439379544819
4996,37.925120787640275
4997,37.674955100173506
4998,38.30538939243515
4999,37.81411574184449
5000,37.7657523842055
5001,37.31632942806728
5002,36.88081985188926
5003,36.77144861468457
5004,36.29181777854194
5005,36.13132566818687
5006,35.64115130226183
5007,35.277045293239
5008,34.949001387429945
5009,34.49440360587267
5010,33.71102889478344
5011,33.14433866069953
5012,32.405499596479416
5013,31.692295583699426
5014,31.164389196789003
5015,30.386313359256444
5016,29.435139846349358
5017,28.677239559645674
5018,28.13470842065433
5019,27.484991911757987
5020,26.754760573064146
5021,26.33775258183547
5022,26.21883827467611
5023,25.4640930993021
5024,24.613985190455352
5025,23.458127536921257
5026,22.767653226624414
5027,22.70520445149076
5028,22.405662406971487
5029,22.738442890920364
5030,21.357632193404207
5031,20.94951488431775
5032,21.004475709990306
5033,20.21963899383473
5034,20.207175626957277
5035,19.910222706870847
5036,19.44486383122311
5037,19.132105298202188
5038,18.2886362306802
5039,17.870281252287356
5040,22.034257197078052
5041,21.813882957224696
5042,21.59673204754846
5043,21.425888399721135
5044,21.20869978839063
5045,20.809784966168795
5046,20.664554737008142
5047,20.400606010305573
5048,20.407286398112106
5049,19.963120815177145
5050,19.487213641615405
5051,19.091047512363247
5052,18.74818617191689
5053,18.383037311075917
5054,18.229461741203696
5055,18.15581469278336
5056,18.147359688635962
5057,17.832832524913663
5058,17.071352047270395
5059,16.84239792542587
5060,16.858836355294212
5061,16.85993529263689
5062,16.623381564237555
5063,16.37754676137224
5064,16.0022652012247
5065,15.847715499672068
5066,15.903680128166464
5067,15.91901575393586
5068,15.63382136219679
5069,15.576978596740396
5070,15.18859617383009
5071,15.12764419898214
5072,15.180557415867247
5073,15.380303177490706
5074,15.586903445549515
5075,15.722043141590243
5076,16.160874098572215
5077,16.912102926390123
5078,17.49704597023536
5079,18.041503405126846
5080,19.025832128125177
5081,19.28213507159481
5082,19.836314157329248
5083,20.43879180923878
5084,21.050907400330985
5085,21.270967869077122
5086,22.18126326188143
5087,22.702442972163222
5088,23.117736420926306
5089,23.982030333861864
5090,25.051198159767
5091,25.480459166969325
5092,26.545590526655012
5093,27.94190755199218
5094,28.968249509918166
5095,29.814025984804655
5096,30.4135773100797
5097,31.388046798042158
5098,32.52043021024974
5099,32.56774955747687
5100,33.63147297075142
5101,34.01508100044865
5102,34.49732133291786
5103,35.073352454144015
5104,35.94438070492666
5105,36.3115964007272
5106,36.76086218787223
5107,36.98748811383191
5108,36.88418964617499
5109,38.206465172324734
5110,37.636032767549715
5111,38.58240847718628
5112,38.74199821148075
5113,39.33743361631291
5114,39.959457525094024
5115,39.91766120956391
5116,40.271808484648346
5117,40.25956485146354
5118,40.61001369784789
5119,41.630817844659354
5120,41.661292565298446
5121,41.53671610344322
5122,41.57165643623723
5123,41.70913648283511
5124,42.014835552963746
5125,42.39788829042432
5126,42.33507515847395
5127,42.314112820838254
5128,42.710936932884096
5129,42.38014439942734
5130,42.64783542766368
5131,42.723655547347526
5132,42.7147219259738
5133,43.80264119459853
5134,42.04744380955146
5135,42.609804542163126
5136,42.0652365233225
5137,42.105727011949256
5138,41.935229771298424
5139,41.79322089263729
5140,41.62128916915052
5141,41.58832293327353
5142,41.74619115256658
5143,41.490204882532545
5144,40.890659190815406
5145,40.414663008983474
5146,39.63716532619947
5147,39.678665344950765
5148,38.8536140704499
5149,38.713222291519706
5150,38.81247619441713
5151,38.67835327283635
5152,37.90231098428194
5153,37.19792973664497
5154,36.12456411520313
5155,35.31681243018602
5156,34.78143205947568
5157,33.510087907337926
5158,32.878605901102134
5159,32.03628540812403
5160,32.0494807113603
5161,31.5321504228378
5162,31.380857856418157
5163,31.318340345208583
5164,31.041737387684375
5165,30.575612535798744
5166,29.9571510796307
5167,29.825715596369264
5168,29.618218838019743
5169,29.390611522540254
5170,29.52463509141053
5171,28.899798372741866
5172,28.41200627920499
5173,28.063573299733548
5174,27.37335703901422
5175,26.255088511589946
5176,26.020492676690825
5177,25.714073465016885
5178,24.756597358342372
5179,24.02853621885746
5180,23.438033519732585
5181,22.98005001791722
5182,22.51304573883048
5183,22.324568122401683
5184,25.773528981207576
5185,25.808117695774715
5186,25.03801805814929
5187,24.550346134392353
5188,24.068131814843245
5189,23.505012438430573
5190,22.902478057924906
5191,22.52312784024817
5192,22.293941008032448
5193,22.456029899718725
5194,21.742286345159933
5195,21.563658054052297
5196,21.69810527539257
5197,21.443163254180604
5198,21.493736156761774
5199,20.956480473728735
5200,20.78674805429662
5201,20.827852706055108
5202,20.487016866968702
5203,20.37876115583166
5204,20.192042416112745
5205,20.238284032019816
5206,20.0820160550627
5207,19.982680711240313
5208,19.515966702489365
5209,19.80670251749656
5210,19.793770126962148
5211,19.85405135410001
5212,19.500596350663862
5213,19.71887694310954
5214,19.588577608230842
5215,19.088946055327025
5216,18.75764705160529
5217,18.556821406451355
5218,18.615147636906798
5219,19.73878931456947
5220,20.07883764029372
5221,20.24446429117005
5222,20.131106992723893
5223,20.461093812541584
5224,20.693056846436324
5225,20.880166777035797
5226,20.73757332807335
5227,21.092748832606024
5228,21.827813526940144
5229,22.14092718190527
5230,22.20965596157363
5231,22.528405628682506
5232,22.875508522894847
5233,23.320056622672013
5234,23.721349353971878
5235,23.71577266990016
5236,23.992533422630054
5237,23.82098053488742
5238,23.189689210064287
5239,23.47977432765878
5240,23.458083730186047
5241,23.713229802585964
5242,23.888193452962494
5243,23.99011113727256
5244,23.577324547627878
5245,23.42955171178651
5246,23.672758310901585
5247,23.77437813143181
5248,23.75739686393939
5249,24.0389188941767
5250,24.080923659353722
5251,24.34910430362348
5252,24.667492288288656
5253,24.124526721555263
5254,23.66000480283833
5255,23.35188286958418
5256,22.985804377715056
5257,22.643897699593403
5258,22.782025588294577
5259,22.62769067506153
5260,22.60339173276371
5261,22.701515134435798
5262,22.55095440727784
5263,22.41254166053243
5264,22.795491298585308
5265,22.366501689670407
5266,22.1806523603261
5267,23.011676444407193
5268,22.897056277464557
5269,23.116178910156755
5270,23.419208228223432
5271,23.449816057860925
5272,24.022085185892614
5273,24.304780504160796
5274,24.267965475677173
5275,24.49388723969397
5276,24.078446367970777
5277,25.032019642715678
5278,24.517811693377368
5279,25.0536369960993
5280,25.235535712966225
5281,24.4611365251125
5282,24.940373494733784
5283,25.240699812132977
5284,25.646518421840266
5285,25.295541332826524
5286,25.151191645245426
5287,25.264452599210433
5288,25.226349143422635
5289,25.479030212509258
5290,25.037176065578365
5291,25.141249046498174
5292,24.925980354288242
5293,24.635936768762548
5294,24.4486938572739
5295,24.380762367567556
5296,24.08290760853889
5297,24.067983384425844
5298,23.52585170694427
5299,23.343464664575404
5300,23.19948584641392
5301,22.921486285233055
5302,22.92705184971696
5303,22.509452657165603
5304,21.92213656453716
5305,21.661745127533695
5306,21.705262895794473
5307,21.58704154402885
5308,21.486483180782933
5309,21.459955470861978
5310,20.339167283488077
5311,19.85110076361043
5312,19.66729126532531
5313,19.71349964484022
5314,19.612143281105237
5315,19.55155434589999
5316,19.33817077505889
5317,19.31464562858731
5318,19.177341785348577
5319,19.116866636023992
5320,19.070140757541054
5321,19.275359182600603
5322,19.034758676858054
5323,18.930010549039302
5324,18.799496955994275
5325,18.776473029143013
5326,18.719278627004773
5327,18.485303807939005
5328,22.356056931835933
5329,22.271848079186796
5330,22.209929032310686
5331,22.18451707389884
5332,22.13299063103762
5333,22.167865045995793
5334,21.959643097487227
5335,21.992162777869126
5336,22.068290326001453
5337,22.059898005388575
5338,22.165874531221995
5339,22.20339848770686
5340,21.96906881818109
5341,22.053167963471303
5342,21.993037556075148
5343,21.97849803357871
5344,22.088892295584998
5345,22.101375579917004
5346,22.007056172818547
5347,22.09406961711659
5348,22.054786040841417
5349,22.086023849855838
5350,22.001924704565624
5351,21.991019027501512
5352,21.848140319345042
5353,21.83664810235083
5354,21.86659960590904
5355,21.90177088510707
5356,22.005291782679087
5357,21.89637260208358
5358,21.77655430944209
5359,21.72644642080582
5360,21.753146064929588
5361,21.694695292876432
5362,21.680804571148443
5363,21.724742544287434
5364,21.599605953069755
5365,21.584851356153923
5366,21.739023158000542
5367,21.694822730535602
5368,21.82101233985725
5369,21.976755688761585
5370,21.886327941892702
5371,22.045732047277934
5372,22.31898673009283
5373,23.22253842320736
5374,23.30067182948763
5375,23.514805957578535
5376,23.31978722133336
5377,23.545488858286486
5378,23.732987590573718
5379,23.95974217608717
5380,23.934012851056956
5381,24.13641461462861
5382,24.52153335002852
5383,24.86316518560092
5384,25.061076311388604
5385,25.739646514223427
5386,26.867405328742805
5387,27.004790736873574
5388,27.870638510552013
5389,27.561912503678606
5390,27.270335849371527
5391,27.783541265075527
5392,28.108807317850022
5393,28.8981554160263
5394,28.316577003620687
5395,27.928953373130046
5396,28.243971040695566
5397,29.056886593182753
5398,30.248013907870938
5399,30.692987832608527
5400,31.209196539289586
5401,31.50276017551434
5402,31.865850531972917
5403,32.24018449100112
5404,32.01103214689624
5405,32.51432450808975
5406,32.907839483811486
5407,32.42201486087662
5408,31.87907889686612
5409,32.01802138204371
5410,31.976793543183184
5411,32.61744649037854
5412,32.605477670186225
5413,32.838325855345786
5414,33.502270699803304
5415,33.33577259712924
5416,33.01786963355398
5417,32.96617076350911
5418,33.07203758502858
5419,32.226960608951174
5420,32.68562166814529
5421,33.26241538906882
5422,34.119789015531865
5423,33.31410527252358
5424,33.35316121546037
5425,33.69042269304319
5426,33.20567330743329
5427,33.61538252192531
5428,33.92193426319545
5429,34.3260209314209
5430,34.39150456523156
5431,33.649129709426916
5432,33.54029560434604
5433,34.00550245164113
5434,33.121091107265244
5435,32.91957215336329
5436,32.446135582697615
5437,32.92664442468491
5438,32.567631532451344
5439,31.593750480570957
5440,31.058639698170417
5441,30.5922946767637
5442,29.93995666038702
5443,29.54478159590882
5444,28.79060789294228
5445,27.91517634082351
5446,27.35922295292594
5447,26.941691455883564
5448,26.433803773677116
5449,25.72899178983319
5450,25.12659131871059
5451,24.652923731043852
5452,24.748331245873118
5453,24.763616789068546
5454,24.512747986574873
5455,24.60611449174322
5456,24.454741682758293
5457,24.156079419834494
5458,23.675418666171606
5459,23.67499537957314
5460,23.299090220026613
5461,23.76005808461425
5462,23.914324012720826
5463,23.898603837960547
5464,23.789243542126876
5465,23.83924488841299
5466,23.62415730104375
5467,23.45026534366091
5468,23.177197957879265
5469,22.907685058539595
5470,22.8218509283213
5471,22.5618085086208
5472,26.413514583277415
5473,26.11656070051119
5474,25.975215967365475
5475,25.986584740792917
5476,25.826089698513673
5477,25.9550789496398
5478,25.18459063858692
5479,25.080919741244255
5480,24.984332960789065
5481,24.89580317618754
5482,24.720449350398475
5483,24.77339863016423
5484,24.895434126957163
5485,24.466260367922963
5486,24.225410947104535
5487,24.296799275845274
5488,24.121639074625755
5489,23.900423063726027
5490,23.881455888875223
5491,23.995236397066073
5492,24.0529484064496
5493,24.064326205058393
5494,24.345287084009627
5495,24.49553037883211
5496,24.321942177566825
5497,24.413049147179922
5498,24.387635030249193
5499,24.329271826046565
5500,24.1819819441245
5501,24.000390847519093
5502,23.90037989319705
5503,24.133876546027594
5504,23.98551458202563
5505,24.067395675597055
5506,24.086459015891524
5507,23.996260921719692
5508,23.874031627259743
5509,24.04901187068246
5510,24.35118942014394
5511,24.603317999885704
5512,24.940318148247375
5513,25.368140088845465
5514,25.536742891360664
5515,25.58484613436257
5516,25.699260897778817
5517,26.170454486331383
5518,26.267084825072793
5519,26.75933000480808
5520,26.894087322971604
5521,27.074460139425778
5522,27.289474547980788
5523,27.561520281878717
5524,27.97722970567656
5525,28.70985544077378
5526,29.376981378890378
5527,28.901765828550317
5528,29.527079383726473
5529,29.770175328853195
5530,30.091821676755277
5531,30.00190473937378
5532,30.51419241577303
5533,30.954222390719973
5534,31.350529591682513
5535,32.02228162662928
5536,32.14586155040962
5537,32.824214339049114
5538,32.719362233757465
5539,32.978787824648464
5540,33.21880792995995
5541,32.78282431256089
5542,33.45442752165826
5543,33.437549852991864
5544,33.728556640900464
5545,33.79034785130523
5546,33.91673960720293
5547,34.46088377565729
5548,34.45619759631711
5549,34.5516530455122
5550,34.160466394953865
5551,35.2925282685586
5552,35.13875040280031
5553,34.71358098717937
5554,34.87023526320832
5555,35.858385396701905
5556,34.929474858415176
5557,34.697993347143935
5558,35.072785831559955
5559,34.97757503809633
5560,35.56708679963293
5561,35.67910098611184
5562,35.69047099251155
5563,36.10584820557039
5564,35.79578833573866
5565,36.12690728636262
5566,36.30612593551711
5567,36.04712182477767
5568,35.601526585710225
5569,35.29539293972646
5570,35.29480525496979
5571,34.866100664730695
5572,35.441519957912845
5573,34.58371512558544
5574,33.16132979087683
5575,32.578180446416475
5576,32.217145023947865
5577,31.431164348532096
5578,31.166303040293556
5579,30.73083147735537
5580,30.48485218508425
5581,30.353407204165386
5582,29.800784073012828
5583,29.38879358397814
5584,29.15261355675694
5585,29.073719588473253
5586,28.800643408499724
5587,28.383849791768622
5588,28.179629828300026
5589,27.857239584553177
5590,27.6442372169161
5591,27.309366934795854
5592,27.12395170304886
5593,26.806927452538076
5594,26.658122565059056
5595,26.496418160778326
5596,26.254509618707598
5597,26.047573171560344
5598,25.719420266145033
5599,25.729212196130593
5600,25.570321748324243
5601,25.382264785269513
5602,25.269355708534007
5603,25.125259836554687
5604,24.818668865082387
5605,24.717089340385062
5606,24.663284920316023
5607,24.421788372564368
5608,24.435737562018552
5609,24.234920026830608
5610,24.029622149343776
5611,23.990616107499076
5612,23.785072490217274
5613,23.725169583607975
5614,23.692203882893622
5615,23.564891992790002
5616,27.592427713583646
5617,27.301465759570487
5618,26.951422023024243
5619,26.94747841742076
5620,26.688079607262523
5621,26.7482621727069
5622,26.368368798306655
5623,26.27317635929387
5624,26.10703572257423
5625,25.911581588066305
5626,25.699939119718934
5627,25.185741568922076
5628,24.541938716333263
5629,24.403079261843054
5630,24.42778156725201
5631,24.319525153978905
5632,24.097918182271368
5633,24.035753232182465
5634,23.58735409187606
5635,23.429300674125006
5636,23.377532194444193
5637,23.29532099548421
5638,23.348368108385234
5639,23.149785026113342
5640,22.827874476224096
5641,22.80160402580086
5642,22.74967981896411
5643,22.781928681654698
5644,22.751329054361765
5645,22.701454143005563
5646,22.552034233092826
5647,22.56461816524423
5648,22.514088630253497
5649,22.611656246255055
5650,22.575413457915687
5651,22.603845759429557
5652,22.422740322884955
5653,22.480200027600315
5654,22.554730187566342
5655,22.596477966958787
5656,22.720881658025306
5657,22.835499065905438
5658,22.751971407053112
5659,22.601402505597477
5660,22.875991267461984
5661,23.10224709876856
5662,23.06737497991775
5663,23.24221971228858
5664,23.036483148331
5665,23.226922297929647
5666,23.182231508709265
5667,23.27211576110132
5668,23.175067278359172
5669,23.15636389768613
5670,23.175881040434575
5671,23.450986830955078
5672,23.479253547287406
5673,23.5748558130669
5674,23.860261208008687
5675,24.10228235744094
5676,24.113712746028078
5677,24.279977849244265
5678,24.34953686299321
