id,Y18
4752,19.795795844918985
4753,19.344480167531813
4754,19.399257088254174
4755,19.143712897906752
4756,18.71412107558845
4757,18.39483818701919
4758,18.753841553470096
4759,18.908044046827527
4760,18.2807445316232
4761,18.04649787626353
4762,18.63206557959569
4763,19.229839873330178
4764,19.521934485419877
4765,19.17126852730793
4766,19.3826644378004
4767,19.350297667003076
4768,18.725028449290534
4769,18.741300562149732
4770,18.56257528531367
4771,18.50658015336205
4772,18.327687786706434
4773,18.47335085667794
4774,18.316798051317804
4775,18.494465719382035
4776,18.969139309645882
4777,18.891923160909926
4778,17.98344841280567
4779,18.46832982550744
4780,17.90662069613515
4781,18.41966491479262
4782,18.659498571327546
4783,18.767447241519832
4784,18.49982893287121
4785,18.893545244880713
4786,18.20754505740426
4787,18.307473831176054
4788,18.439669178037036
4789,19.08428824262967
4790,19.32373981104483
4791,19.87813953549896
4792,19.92661692179699
4793,21.08327560532524
4794,21.804532385220213
4795,21.807753119954143
4796,23.906961566164696
4797,24.124954030263808
4798,23.48673671144968
4799,24.696343771333204
4800,25.512501531301922
4801,24.827313981403407
4802,25.98386365207483
4803,26.25233332083897
4804,26.25136418973645
4805,28.544884278759554
4806,29.28669162470794
4807,29.624351395556758
4808,29.547008292711794
4809,29.604452348994755
4810,30.753139107730433
4811,30.256541396107025
4812,31.769352641498557
4813,32.2710928697788
4814,30.556311135695864
4815,31.866792048242786
4816,32.46223662029176
4817,33.8763125245827
4818,34.85691620777406
4819,33.81492961170258
4820,34.158955728595245
4821,34.12834449163519
4822,34.749653096050125
4823,36.42747881755268
4824,36.398214170014796
4825,37.51626550554387
4826,36.589592820696865
4827,36.186134090948514
4828,38.82126540204243
4829,39.88447770139983
4830,38.55646998837922
4831,37.77941116966687
4832,38.582310378409716
4833,40.40992153993926
4834,39.498555154092344
4835,38.77036626362488
4836,37.09331621461307
4837,37.5785305141593
4838,38.93549360232494
4839,37.66520212769903
4840,37.549111513117126
4841,38.68037748684921
4842,38.23006238112731
4843,37.99936367970797
4844,36.37083823303216
4845,37.705351622149934
4846,36.38467123458521
4847,36.40247907214689
4848,37.80539554316189
4849,36.875500924339306
4850,37.26672002291809
4851,35.27585785366081
4852,36.30079956738365
4853,35.920650793549086
4854,34.88793375086098
4855,35.572050699807164
4856,34.821691569843395
4857,35.243558812262606
4858,36.79355172086068
4859,36.54775983713155
4860,34.642343333155836
4861,33.49794641966392
4862,33.64457459844883
4863,33.486920343612894
4864,32.46016052345341
4865,32.63489800448009
4866,31.464765415590506
4867,30.43762396294761
4868,29.758367690600878
4869,29.172748710517922
4870,28.08576233674107
4871,27.673543110608335
4872,26.76020127987401
4873,27.07540803030082
4874,26.523355409193996
4875,26.416795418239516
4876,25.696947375191556
4877,24.269352406325297
4878,23.56042673978442
4879,22.921777900982846
4880,22.559809147232926
4881,21.539480520770738
4882,21.625923106072392
4883,20.936501503378395
4884,20.79918179369706
4885,21.432880760067192
4886,21.404560722862925
4887,21.67391414110743
4888,21.25610519313713
4889,21.043418760397046
4890,20.4231934542898
4891,19.73282371468906
4892,19.22437109730477
4893,19.03133019335803
4894,19.00683122980618
4895,19.023916708354207
4896,21.941227001333885
4897,21.399344530370385
4898,21.39137862057484
4899,20.577100184000045
4900,20.24106157733263
4901,20.563508394436766
4902,20.102595480804283
4903,19.35767709114812
4904,19.087742407898887
4905,18.451413324275862
4906,19.272132196193
4907,19.144826867449595
4908,19.29217945501877
4909,18.52696908641778
4910,18.29252295654142
4911,18.914822940515748
4912,18.69228244556257
4913,19.180241981875056
4914,18.687841849932283
4915,18.86941613121239
4916,18.634132179765174
4917,18.129108210121387
4918,17.877592854101024
4919,18.28197915178471
4920,17.601440057153425
4921,16.82216858240821
4922,17.14583819047718
4923,16.51257004190741
4924,15.653461283184583
4925,16.31080768181124
4926,15.44595931317454
4927,16.34781005124219
4928,16.04813293706249
4929,16.380672504654896
4930,16.653691315104055
4931,16.25158160430523
4932,16.452260687363008
4933,17.396679754556487
4934,17.571298929491817
4935,17.708751884732976
4936,18.989803093035306
4937,19.477648421108498
4938,19.716200444345404
4939,19.779419107393892
4940,19.659800089209824
4941,20.3078445823986
4942,22.016602234792856
4943,23.692706080776205
4944,24.243740890620685
4945,24.53455277908995
4946,25.66233266390587
4947,26.604155279107104
4948,26.511701575584794
4949,26.580376389120687
4950,27.83634928287259
4951,28.455690145547607
4952,29.343127726141716
4953,30.37201554361083
4954,31.45631522887615
4955,31.507866016708277
4956,32.49209343413665
4957,31.68589521372546
4958,33.884472731158525
4959,33.62257245536058
4960,34.12622886451473
4961,34.25307055415195
4962,34.770692644184024
4963,35.18017913544074
4964,35.685353793642776
4965,36.780434429101035
4966,36.56502504158422
4967,36.935330245039495
4968,36.56606425453323
4969,38.32842057740601
4970,37.02134430189298
4971,37.520640423196696
4972,37.27013291415065
