id,Y18
4752,20.168804190945444
4753,19.96499129007455
4754,19.930135628435046
4755,19.90806727610162
4756,19.83833418310404
4757,19.987481447298435
4758,19.960593089674568
4759,19.490839025536573
4760,19.900833015037556
4761,19.660003408750107
4762,17.76327864819578
4763,17.827863623445758
4764,18.031219291770718
4765,18.029529782476736
4766,18.106133138213345
4767,18.259890647011552
4768,18.2866266151278
4769,18.06149315588013
4770,18.230650696976767
4771,18.491408634255436
4772,18.45299165644368
4773,18.336695357371426
4774,18.49334598352496
4775,18.544172300187526
4776,18.744308218611323
4777,18.627074382956565
4778,18.210739240092245
4779,18.681523873681584
4780,18.657808169261862
4781,18.871966820690737
4782,18.66587895240786
4783,18.525729593741417
4784,18.517285965094317
4785,18.436608237489523
4786,18.130581170998667
4787,18.175353999449
4788,18.04889739366812
4789,18.097748596053528
4790,18.07533875591659
4791,18.100626495547196
4792,18.287371445355042
4793,18.348490199314874
4794,19.184099378788368
4795,19.407208535879327
4796,20.06597628644637
4797,20.626776352718828
4798,20.666664947729714
4799,20.494876248942887
4800,21.120832781830046
4801,23.936801200503275
4802,22.01139484217785
4803,24.696897462450927
4804,24.557668913778663
4805,24.725735823650382
4806,26.639906160091478
4807,26.357959524647917
4808,27.041715029900743
4809,27.856840546941307
4810,28.094043034107898
4811,28.008227453938332
4812,28.18853153836246
4813,27.869607736056686
4814,28.038748689612362
4815,29.187956917194356
4816,28.18502346353943
4817,29.18583902631171
4818,28.712396565689616
4819,29.16191260201333
4820,28.879426331432583
4821,28.93657196098215
4822,28.572699387064006
4823,29.384432800723104
4824,29.25494011923444
4825,31.48456222801056
4826,31.749410675478885
4827,31.967708786455084
4828,31.87635419607617
4829,30.43147406920758
4830,32.380633887991635
4831,31.152004210393372
4832,32.148373689019934
4833,32.6069178851189
4834,33.43619003203092
4835,31.2680943423739
4836,32.09689247622683
4837,32.17015828415342
4838,31.86052930606666
4839,31.11387303197
4840,30.677551557136233
4841,31.592806024789724
4842,30.154032410772416
4843,29.907265788944095
4844,30.30625929187272
4845,30.127576807413313
4846,30.570083202264243
4847,30.3370625458819
4848,30.820923630220406
4849,29.894119469161524
4850,31.052354866682002
4851,32.09670469529437
4852,31.63625232645436
4853,31.44328425042834
4854,31.71472068733459
4855,32.0054344490311
4856,31.9983311974891
4857,31.71089154464523
4858,31.512341412034843
4859,30.65987968052827
4860,30.5113666254975
4861,30.501359950088094
4862,30.167510248438134
4863,30.56955297108137
